Country,ISO2,ISO3,Indicator,Source,Model,Scenario,Damage,Percentile,Damage_Reference,Percentile_Reference,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),Median,5,High,95,0,0.031559158,0.080184573,0.128480558,0.166586455,0.19728134,0.238773634,0.274725839,0.326695319,0.382076285,0.420545835,0.439184973,0.457359575,0.499461872,0.552773732,0.631369072,0.712960444,0.76766004,0.842850241,0.921970634,0.995460986,1.095823296,1.211102048,1.315106364,1.425284918,1.543096518,1.672407386,1.796444386,1.922400205,2.03220312,2.124003677,2.231746541,2.330559241,2.427966421,2.538678349,2.655846504,2.765169353,2.87132441,3.006918137,3.14237214,3.276838359,3.408266066,3.510531102,3.615203209,3.728419734,3.838492686,3.950287793,4.073829322,4.201018552,4.326445909,4.455431234,4.586673672,4.693711755,4.799663138,4.91009721,5.021983073,5.108282975,5.204239028,5.322350949,5.441427241,5.561547773,5.67935551,5.777054605,5.887367121,5.996753859,6.098633677,6.20159585,6.316956489,6.436442824,6.545189793,6.64424303,6.744498949,6.845879282,6.945664126,7.04408878,7.140919132,7.235940551,7.328956492,7.4197864,7.508263088,7.594229721
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),Median,50,High,95,0,0.021025179,0.060814812,0.108724704,0.148158767,0.178363092,0.215034006,0.242498128,0.290299478,0.338195661,0.366928181,0.382731264,0.400601912,0.444891837,0.491670172,0.557791765,0.635184677,0.697428492,0.774072157,0.843943099,0.904581512,0.988110674,1.091221193,1.178788584,1.271566105,1.378541037,1.494967463,1.605424687,1.726544218,1.839892315,1.933575915,2.037969242,2.128523094,2.215807537,2.314215374,2.422208672,2.532233482,2.640969964,2.776860779,2.90968057,3.028134199,3.148191609,3.254898476,3.366079969,3.470403386,3.571294773,3.685941875,3.813857028,3.936358095,4.044806897,4.146822404,4.250846742,4.341736233,4.43872363,4.537088591,4.642875652,4.726754192,4.80916846,4.911682549,5.009832587,5.109485138,5.22504252,5.319065361,5.415682073,5.51128554,5.616727792,5.726726371,5.833368596,5.945501173,6.055367579,6.15776317,6.260301897,6.363090775,6.464463736,6.564652836,6.663423099,6.760558986,6.855863007,6.949153624,7.040262631,7.129032156
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),Median,95,High,95,0,0.016908099,0.045050302,0.072173802,0.090960393,0.104386063,0.128851193,0.146075474,0.179671645,0.214912346,0.239870622,0.253537668,0.270662763,0.303061783,0.338244892,0.387982545,0.444687186,0.492392031,0.547374122,0.600067623,0.645373691,0.705514373,0.777795382,0.84739156,0.921286783,0.993827707,1.081383591,1.172789964,1.267903522,1.353184535,1.426186866,1.504906632,1.57786267,1.655603715,1.741298747,1.829413894,1.91273019,1.997622447,2.103076989,2.206080933,2.30402014,2.400792733,2.485931651,2.578605018,2.666054669,2.749884478,2.84453256,2.947700102,3.045408185,3.13669258,3.225958051,3.316151811,3.393881449,3.473903856,3.550684461,3.63195399,3.699998098,3.774052487,3.859336588,3.940604679,4.026580194,4.124578428,4.214996107,4.311441787,4.401402072,4.495953778,4.592745555,4.68930761,4.788607394,4.884948759,4.975166225,5.064999603,5.154815868,5.243023424,5.329852497,5.415071383,5.498467741,5.579847205,5.659031307,5.735854878,5.810163066
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Net Zero 2050,High,5,High,95,0,-0.03913532,-0.07516662,-0.1090967,-0.1390989,-0.1467755,-0.1151647,-0.07394601,-0.01568629,0.04407061,0.07353773,0.04494617,-0.02523635,-0.09028206,-0.1447011,-0.1681545,-0.1909615,-0.2285619,-0.2295308,-0.2000692,-0.1515967,-0.04579904,0.1051351,0.2567769,0.4226069,0.59729,0.7746153,0.9319064,1.0822,1.208023,1.309898,1.420453,1.526185,1.64151,1.772404,1.921692,2.079571,2.243258,2.437718,2.626379,2.791789,2.942861,3.060557,3.172569,3.274726,3.375311,3.49028,3.624102,3.756434,3.882905,4.010995,4.147099,4.268493,4.393517,4.513453,4.637968,4.739233,4.84515,4.972536,5.096318,5.231275,5.386747,5.532154,5.687089,5.835202,5.984751,6.134348,6.281619,6.43319,6.581106,6.720408,6.856589,6.990428,7.121272,7.249606,7.37545,7.498848,7.619865,7.73858,7.85509,7.969501
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Net Zero 2050,High,50,High,95,0,-0.06071329,-0.1268904,-0.1875574,-0.2458288,-0.2810226,-0.2705205,-0.2395734,-0.1911568,-0.1434377,-0.1287274,-0.1713485,-0.2568064,-0.3385823,-0.4067059,-0.4461004,-0.4837634,-0.5428192,-0.5568382,-0.5264861,-0.4785994,-0.3716843,-0.2202884,-0.06952933,0.09584996,0.2675501,0.4398743,0.5941399,0.7336829,0.854452,0.9556977,1.06433,1.169562,1.284759,1.413369,1.560498,1.718883,1.876347,2.064462,2.250487,2.413124,2.56362,2.68103,2.792451,2.893533,2.992865,3.10383,3.231547,3.360027,3.48697,3.614081,3.750093,3.871006,3.995208,4.114086,4.235501,4.334867,4.439932,4.566912,4.689404,4.823528,4.973148,5.11373,5.267911,5.415053,5.557045,5.700507,5.84641,5.997204,6.143489,6.279329,6.412412,6.544279,6.673632,6.800916,6.926116,7.049246,7.17034,7.289453,7.406655,7.522031
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Net Zero 2050,Median,5,High,95,0,-0.00701296,-0.005281637,-0.002336441,0.002043685,0.01942503,0.07048699,0.1282477,0.2042969,0.2762439,0.3107642,0.2922105,0.2427401,0.1981863,0.1566985,0.138927,0.1278379,0.1033027,0.1152607,0.1541927,0.2141294,0.3355465,0.5006864,0.6668381,0.8434531,1.0229,1.201556,1.360646,1.512414,1.645502,1.757282,1.879303,1.995129,2.119081,2.26123,2.41905,2.580576,2.746024,2.942344,3.132936,3.308311,3.467941,3.590859,3.707078,3.820321,3.929674,4.048428,4.183291,4.318893,4.45264,4.592349,4.740263,4.870192,5.001374,5.1317,5.264064,5.369905,5.481146,5.614962,5.748616,5.891519,6.051635,6.200412,6.361101,6.517613,6.673711,6.828729,6.983611,7.141262,7.292494,7.434855,7.574355,7.711486,7.845609,7.977209,8.106308,8.232951,8.357202,8.479143,8.598869,8.716489
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Net Zero 2050,Median,50,High,95,0,-0.01599515,-0.02805698,-0.03790002,-0.04659347,-0.04244161,-0.001613572,0.05110053,0.1228154,0.1883373,0.2159531,0.1905108,0.133586,0.08080211,0.03244092,0.007131509,-0.01175708,-0.04616488,-0.0412934,-0.005780436,0.05220864,0.1718381,0.3337485,0.4987102,0.6748838,0.8519134,1.027644,1.184378,1.331277,1.457554,1.564154,1.685932,1.805344,1.93129,2.076923,2.236704,2.398667,2.562648,2.755712,2.944247,3.120818,3.282397,3.405582,3.522386,3.638253,3.748569,3.864688,3.996366,4.132682,4.268367,4.410061,4.559833,4.692113,4.826883,4.961754,5.09503,5.200513,5.313884,5.44982,5.586529,5.731776,5.889987,6.035888,6.195168,6.351812,6.505116,6.658269,6.81578,6.976268,7.12815,7.269126,7.407137,7.543328,7.676732,7.807817,7.93659,8.06308,8.187339,8.309436,8.429454,8.547493
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Net Zero 2050,Median,95,High,95,0,-0.03569463,-0.06156867,-0.07493926,-0.08714455,-0.08249923,-0.04507797,-0.002886924,0.05742442,0.1025298,0.1055596,0.06873718,0.01023661,-0.04058629,-0.1004826,-0.1462404,-0.1751654,-0.2041956,-0.1992539,-0.1805543,-0.1400839,-0.04022344,0.1049457,0.2525746,0.4085936,0.5750936,0.7375337,0.876721,1.018728,1.151079,1.2622,1.383482,1.493873,1.60755,1.741037,1.895052,2.062812,2.235952,2.436244,2.626886,2.79058,2.943623,3.074286,3.199287,3.310723,3.417715,3.540575,3.678762,3.814088,3.940685,4.067746,4.203981,4.331725,4.466652,4.600821,4.738744,4.848011,4.954433,5.081941,5.207213,5.342606,5.504197,5.649916,5.800095,5.948001,6.102966,6.262138,6.417197,6.572578,6.722657,6.864443,7.004108,7.14179,7.276483,7.408671,7.538374,7.665639,7.790528,7.913123,8.03352,8.151826
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,High,5,High,5,0,-0.04363045,-0.09610264,-0.1601498,-0.2203111,-0.2730996,-0.3201851,-0.3542901,-0.3861022,-0.4142829,-0.4337093,-0.4433135,-0.439436,-0.4337807,-0.4295212,-0.4222177,-0.405487,-0.3820066,-0.3698467,-0.3590215,-0.3527908,-0.3583049,-0.366885,-0.37739,-0.3767457,-0.358186,-0.333926,-0.3110771,-0.2865951,-0.2612343,-0.2442733,-0.237421,-0.228235,-0.210601,-0.2028217,-0.1850209,-0.1515248,-0.1072514,-0.05815864,-0.00994189,0.01640075,0.04500193,0.08860255,0.1262983,0.1386732,0.1524558,0.1872033,0.2272842,0.2485491,0.2553032,0.2617707,0.2671919,0.2821173,0.3057198,0.3208303,0.3545008,0.3927874,0.4236885,0.447141,0.4607405,0.4770552,0.5305508,0.586715,0.6258761,0.64872,0.7154807,0.7716411,0.7957655,0.8359576,0.893441,0.9548193,1.006313,1.051759,1.096573,1.140958,1.185127,1.229309,1.273624,1.318267,1.363453,1.409287
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,High,50,High,50,0,-0.07087387,-0.1733151,-0.2800938,-0.3747798,-0.4459699,-0.510779,-0.5655628,-0.6119341,-0.6506964,-0.6700481,-0.6602009,-0.6644374,-0.6789526,-0.6819065,-0.6797668,-0.6770913,-0.6727289,-0.6538429,-0.6285265,-0.6134016,-0.5666782,-0.523338,-0.4747057,-0.4263974,-0.3942701,-0.3742761,-0.3179951,-0.2699417,-0.2288667,-0.1968064,-0.1856536,-0.1754826,-0.1540759,-0.128509,-0.09654631,-0.04454891,-0.003530697,0.02113798,0.06126918,0.1145644,0.1579309,0.1737506,0.1981213,0.2176023,0.2497117,0.2809193,0.3379195,0.3855326,0.4543038,0.5124984,0.5758793,0.6357661,0.6909112,0.7390771,0.776407,0.8393064,0.9270608,1.014638,1.104134,1.190583,1.268517,1.35731,1.44455,1.510435,1.568307,1.622119,1.695034,1.768807,1.843881,1.891744,1.938302,1.996504,2.054764,2.113188,2.171975,2.231221,2.291234,2.352092,2.413911,2.476948
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,High,95,High,95,0,-0.08089471,-0.1625123,-0.2282064,-0.3025502,-0.386897,-0.4658085,-0.5381341,-0.5799086,-0.6274727,-0.6769517,-0.7007716,-0.719626,-0.7222164,-0.7264816,-0.7122575,-0.693486,-0.68603,-0.6527626,-0.6246047,-0.5950301,-0.5480788,-0.4892287,-0.4497894,-0.4119565,-0.3526491,-0.289879,-0.2302721,-0.1513376,-0.07581326,-0.01774816,0.05187527,0.1156093,0.1864762,0.2543822,0.3235785,0.4044066,0.4856782,0.5993089,0.7105639,0.8043559,0.8965192,0.9704808,1.044445,1.12501,1.21079,1.304015,1.409002,1.519005,1.619552,1.710656,1.804802,1.896049,2.015846,2.126673,2.23318,2.322161,2.413222,2.533982,2.649724,2.759447,2.884059,2.982415,3.08272,3.182834,3.293949,3.418846,3.542879,3.672591,3.803825,3.928954,4.052486,4.17656,4.30051,4.424653,4.549165,4.674276,4.800216,4.927205,5.055461,5.185128
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,Median,5,Median,5,0,-0.03691964,-0.08395349,-0.138557,-0.1932977,-0.243225,-0.2882352,-0.3243141,-0.3570835,-0.3876864,-0.4134702,-0.4344099,-0.4484197,-0.4598183,-0.4710258,-0.4796072,-0.4835164,-0.4834063,-0.4854142,-0.4881885,-0.4887817,-0.4922733,-0.4996808,-0.5073959,-0.5136556,-0.5154604,-0.5135715,-0.5116251,-0.5086004,-0.5039656,-0.4988917,-0.4932318,-0.4870423,-0.4801966,-0.4759321,-0.469622,-0.4572504,-0.4391118,-0.4156294,-0.3922222,-0.3748199,-0.3561582,-0.3315464,-0.3093056,-0.2974212,-0.2862803,-0.2685824,-0.249356,-0.2350827,-0.2239659,-0.2160185,-0.2046408,-0.1847637,-0.1610445,-0.141293,-0.1161511,-0.08727467,-0.06292205,-0.04212819,-0.02980211,-0.01582808,0.01426824,0.0495142,0.07932418,0.1039208,0.1413887,0.1774603,0.2018518,0.2303745,0.2646744,0.2991005,0.3283467,0.3537462,0.378559,0.402899,0.4270108,0.4510184,0.47523,0.4997165,0.5246163,0.5501883
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,Median,50,Median,50,0,-0.05062193,-0.1197137,-0.1956909,-0.266377,-0.3252232,-0.3797461,-0.4276433,-0.4678453,-0.5036029,-0.530156,-0.5434596,-0.5589451,-0.5800556,-0.5950333,-0.6062168,-0.6161867,-0.6248406,-0.6217324,-0.618047,-0.6168515,-0.6009184,-0.5855971,-0.5658203,-0.5463949,-0.5395301,-0.5388876,-0.5240413,-0.5082229,-0.4969668,-0.4882996,-0.4835576,-0.4775011,-0.4697165,-0.4561423,-0.4405831,-0.4195775,-0.4002388,-0.3893373,-0.3719897,-0.3391449,-0.3105123,-0.3029297,-0.2923372,-0.2679527,-0.2423168,-0.2251674,-0.2005574,-0.1713866,-0.1307688,-0.08448485,-0.03575281,0.008859339,0.04651031,0.08787137,0.1200921,0.1585313,0.2117204,0.2654967,0.3268152,0.3859633,0.4338721,0.4853034,0.5396896,0.5875602,0.6277509,0.6645891,0.7131638,0.7618541,0.8054965,0.8338366,0.8592922,0.8926221,0.9254738,0.9582783,0.9910309,1.024049,1.057409,1.091383,1.126012,1.161526
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,Median,95,Median,95,0,-0.05148023,-0.1151981,-0.1715215,-0.2318922,-0.2970833,-0.3577768,-0.4128137,-0.453425,-0.4919908,-0.5321375,-0.5586678,-0.5813,-0.5981407,-0.6123727,-0.6188598,-0.6202997,-0.6269395,-0.621814,-0.6163834,-0.6121556,-0.5997382,-0.5811006,-0.5705486,-0.5628589,-0.5435688,-0.5204608,-0.4986247,-0.4672759,-0.4330139,-0.4053313,-0.3701962,-0.3392908,-0.3102946,-0.2807985,-0.250441,-0.211689,-0.1714467,-0.1160696,-0.05752366,-0.008653879,0.04225705,0.08883713,0.1356857,0.1832971,0.2317998,0.2818838,0.3370177,0.3978293,0.45367,0.5038412,0.5564305,0.6113579,0.6797908,0.7506423,0.8171928,0.8718466,0.9235162,0.9906499,1.056752,1.118905,1.189403,1.249826,1.308469,1.368875,1.433043,1.504449,1.576178,1.649811,1.724195,1.795148,1.864468,1.933839,2.002723,2.071617,2.140525,2.209799,2.279569,2.34999,2.421256,2.493644
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Delayed transition,High,5,High,5,0,-0.02658064,-0.0519812,-0.06357927,-0.04976681,0.000220356,0.0863994,0.1719656,0.2132903,0.1690881,-0.002205843,-0.3264181,-0.7509959,-1.209035,-1.652666,-2.030267,-2.296344,-2.464765,-2.566276,-2.615561,-2.643087,-2.672566,-2.698879,-2.719683,-2.717088,-2.684072,-2.629645,-2.567486,-2.509721,-2.456306,-2.420908,-2.409508,-2.410029,-2.411397,-2.423905,-2.42481,-2.405572,-2.369018,-2.319062,-2.260716,-2.216616,-2.16145,-2.085656,-2.01434,-1.967402,-1.923935,-1.865458,-1.805356,-1.761554,-1.725924,-1.680357,-1.623122,-1.547103,-1.457024,-1.371308,-1.270471,-1.171532,-1.083694,-1.006576,-0.9421146,-0.8776504,-0.7781964,-0.6786208,-0.5971682,-0.5331008,-0.4252693,-0.3296623,-0.2670758,-0.1896957,-0.0965773,-0.002059948,0.08000446,0.153185,0.2236164,0.2920581,0.3591462,0.4255817,0.4918827,0.5587535,0.6268982,0.6967342
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Delayed transition,High,50,High,50,0,-0.04693668,-0.1107328,-0.1599042,-0.1659989,-0.1215294,-0.04999845,0.01993903,0.05159573,0.000795797,-0.1721853,-0.481364,-0.914878,-1.405089,-1.865962,-2.257108,-2.53983,-2.729047,-2.830589,-2.879215,-2.905175,-2.884578,-2.860558,-2.823444,-2.777666,-2.735029,-2.690279,-2.60203,-2.523732,-2.459101,-2.411563,-2.395747,-2.395142,-2.391073,-2.387999,-2.377974,-2.339092,-2.300797,-2.268692,-2.211498,-2.139934,-2.070563,-2.021825,-1.964378,-1.910127,-1.847346,-1.791308,-1.710769,-1.641547,-1.545344,-1.447261,-1.332643,-1.211611,-1.09053,-0.9730834,-0.8676765,-0.7423916,-0.5979874,-0.4575087,-0.3175881,-0.1835167,-0.05646648,0.07932964,0.2080981,0.3148412,0.4172652,0.5135077,0.6251393,0.7368703,0.8511167,0.9401755,1.024361,1.116706,1.206583,1.294621,1.38159,1.468021,1.55477,1.642211,1.731104,1.822105
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Delayed transition,High,95,High,95,0,-0.05598173,-0.07908578,-0.07538156,-0.05438455,0.000662009,0.09060529,0.172123,0.2154101,0.1626354,-0.03078575,-0.3807924,-0.8419948,-1.319157,-1.795834,-2.197783,-2.477372,-2.662838,-2.757535,-2.821411,-2.849513,-2.853595,-2.837187,-2.816389,-2.77544,-2.700436,-2.616661,-2.528941,-2.425902,-2.328996,-2.253243,-2.18231,-2.133385,-2.086975,-2.041474,-1.989445,-1.922445,-1.847394,-1.736229,-1.612352,-1.490131,-1.365593,-1.258545,-1.150136,-1.036781,-0.9236484,-0.8094851,-0.6837381,-0.5527482,-0.4187466,-0.2754818,-0.1141272,0.042965,0.2295181,0.4096332,0.5832732,0.7352819,0.891957,1.069645,1.243792,1.415842,1.595961,1.755859,1.918493,2.072503,2.227478,2.392682,2.563488,2.740188,2.913757,3.07922,3.240511,3.399238,3.555692,3.710654,3.865023,4.019219,4.174175,4.330417,4.488718,4.649588
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Delayed transition,Median,5,Median,5,0,-0.02657328,-0.05198312,-0.06360259,-0.04983368,0.000110014,0.0864999,0.1722994,0.2136495,0.1692332,-0.000825261,-0.3189825,-0.7378297,-1.194327,-1.636307,-2.012741,-2.283417,-2.460632,-2.567761,-2.629342,-2.667124,-2.699998,-2.729397,-2.747668,-2.751761,-2.73831,-2.706748,-2.666215,-2.626116,-2.59063,-2.563934,-2.554031,-2.557337,-2.563882,-2.575316,-2.584948,-2.583548,-2.571086,-2.547525,-2.513938,-2.474395,-2.425337,-2.365531,-2.30442,-2.254496,-2.211218,-2.168192,-2.125161,-2.083905,-2.039034,-1.986818,-1.918444,-1.831841,-1.735453,-1.644471,-1.552011,-1.457598,-1.369535,-1.289401,-1.221963,-1.155902,-1.07636,-0.993873,-0.9192655,-0.8519943,-0.7723075,-0.6936517,-0.6269898,-0.5578163,-0.4853472,-0.4160657,-0.3552996,-0.3008818,-0.2493608,-0.1999042,-0.1518775,-0.1047135,-0.05761439,-0.01009234,0.03851293,0.08868504
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Delayed transition,Median,50,Median,50,0,-0.03783861,-0.08007597,-0.1101506,-0.1061537,-0.05902577,0.01937638,0.09647744,0.1334417,0.0858013,-0.08526103,-0.3982063,-0.8196167,-1.291165,-1.742165,-2.124946,-2.403878,-2.590739,-2.699027,-2.760788,-2.798719,-2.811768,-2.817593,-2.808553,-2.789769,-2.770436,-2.742578,-2.692775,-2.642151,-2.602607,-2.573794,-2.563575,-2.567152,-2.575952,-2.578479,-2.579747,-2.572071,-2.557406,-2.541941,-2.511336,-2.45592,-2.397722,-2.357103,-2.30891,-2.246273,-2.186263,-2.141222,-2.092577,-2.035792,-1.959252,-1.868805,-1.764632,-1.653153,-1.540914,-1.423172,-1.318262,-1.212505,-1.095348,-0.9804693,-0.8619252,-0.7495531,-0.6515935,-0.5532842,-0.4538597,-0.361548,-0.2775327,-0.1970701,-0.1058398,-0.01554389,0.067722,0.1330703,0.1924158,0.2564563,0.3178944,0.3773166,0.43556,0.4931456,0.5507764,0.6090895,0.6686038,0.7299613
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Delayed transition,Median,95,Median,95,0,-0.03770671,-0.06615634,-0.07019685,-0.05317834,-0.000817805,0.08729619,0.1713991,0.2126612,0.1651847,-0.01536922,-0.346171,-0.7820444,-1.24973,-1.705823,-2.09565,-2.372538,-2.557566,-2.665958,-2.733791,-2.773981,-2.798069,-2.809674,-2.813836,-2.804252,-2.769326,-2.720504,-2.66598,-2.603545,-2.541965,-2.498947,-2.467723,-2.451415,-2.443314,-2.432068,-2.417398,-2.389831,-2.354301,-2.300125,-2.231918,-2.159831,-2.076813,-1.993559,-1.908791,-1.825857,-1.745022,-1.657714,-1.56783,-1.481849,-1.395915,-1.300269,-1.187115,-1.061177,-0.9166238,-0.7689001,-0.6277973,-0.5040173,-0.3887355,-0.2572584,-0.1295745,-0.01021516,0.1172811,0.2329184,0.3438534,0.4536051,0.5648382,0.6822919,0.8001245,0.9181769,1.032341,1.140018,1.243354,1.343946,1.441881,1.5382,1.633443,1.728361,1.823655,1.919799,2.017536,2.117449
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Divergent Net Zero,High,5,High,5,0,-0.205416,-0.4654111,-0.7574417,-1.044269,-1.307151,-1.518981,-1.683498,-1.814974,-1.910918,-1.975187,-2.002714,-2.002543,-1.989116,-1.976877,-1.975718,-1.976786,-1.975461,-1.997619,-2.028185,-2.05771,-2.090734,-2.120177,-2.147796,-2.162516,-2.159549,-2.151712,-2.149207,-2.142907,-2.138584,-2.143116,-2.153744,-2.160442,-2.1577,-2.163027,-2.158449,-2.140296,-2.105404,-2.054737,-1.987632,-1.921284,-1.828106,-1.700786,-1.566667,-1.451116,-1.336828,-1.208329,-1.083033,-0.9829393,-0.9060571,-0.8370383,-0.7767846,-0.7134859,-0.6457619,-0.5866068,-0.5100936,-0.4284662,-0.3538802,-0.288175,-0.2351616,-0.1857756,-0.1067567,-0.03016587,0.02607817,0.06479281,0.1484786,0.2219703,0.2638955,0.3213227,0.3940542,0.4665451,0.5258933,0.5766397,0.6250314,0.6718967,0.7177981,0.7635991,0.8097183,0.8568738,0.905773,0.9568259
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Divergent Net Zero,High,50,High,50,0,-0.232808,-0.5428361,-0.8778714,-1.200334,-1.478309,-1.715196,-1.907562,-2.051495,-2.155032,-2.214854,-2.222064,-2.225116,-2.23295,-2.226722,-2.218705,-2.219455,-2.22751,-2.237443,-2.251338,-2.270704,-2.25279,-2.231212,-2.200202,-2.16748,-2.145973,-2.137431,-2.098003,-2.065483,-2.038859,-2.026906,-2.033364,-2.03915,-2.032206,-2.019971,-2.002158,-1.963475,-1.920382,-1.881129,-1.812378,-1.716392,-1.608378,-1.5077,-1.386659,-1.263334,-1.130064,-1.003559,-0.8580193,-0.7316939,-0.593351,-0.4726091,-0.3551748,-0.2472186,-0.1487701,-0.05704426,0.02456308,0.1324367,0.2634669,0.3927834,0.5217853,0.6406498,0.7441856,0.852212,0.9555342,1.03748,1.114195,1.187367,1.27769,1.36791,1.457476,1.519544,1.577857,1.645175,1.710957,1.775895,1.840677,1.905867,1.972217,2.040113,2.110316,2.183357
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Divergent Net Zero,High,95,High,95,0,-0.2446451,-0.542281,-0.838262,-1.141674,-1.437143,-1.681156,-1.884666,-2.024984,-2.143743,-2.239034,-2.282102,-2.301792,-2.286054,-2.276448,-2.264377,-2.245628,-2.242464,-2.229899,-2.223804,-2.213483,-2.167431,-2.110227,-2.065414,-2.013688,-1.943709,-1.879393,-1.821741,-1.750675,-1.696678,-1.660912,-1.610096,-1.555097,-1.488385,-1.429309,-1.363067,-1.293425,-1.213667,-1.093259,-0.9543771,-0.8026033,-0.6361149,-0.4776623,-0.3068317,-0.1240356,0.0625082,0.250675,0.4426309,0.6312022,0.8057,0.9700078,1.131894,1.278209,1.440198,1.591156,1.740416,1.873895,2.015114,2.183315,2.343513,2.494105,2.651701,2.781179,2.91038,3.033329,3.162292,3.304374,3.450539,3.602771,3.748907,3.886311,4.020532,4.152802,4.283204,4.41251,4.541591,4.671083,4.801728,4.934172,5.069102,5.206996
Luxembourg,LU,LUX,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Divergent Net Zero,Median,5,Median,5,0,-0.1976206,-0.4510707,-0.7332918,-1.015041,-1.273552,-1.487236,-1.658511,-1.796039,-1.899624,-1.973488,-2.018118,-2.040048,-2.050877,-2.061303,-2.07782,-2.103011,-2.132784,-2.168814,-2.205689,-2.235371,-2.260679,-2.284446,-2.305602,-2.323539,-2.337643,-2.352607,-2.370689,-2.387449,-2.401739,-2.414314,-2.425096,-2.432647,-2.435025,-2.439868,-2.443197,-2.440679,-2.428388,-2.400977,-2.356793,-2.295261,-2.2077,-2.094352,-1.971964,-1.857564,-1.746036,-1.633379,-1.526814,-1.43473,-1.354723,-1.286614,-1.224096,-1.158911,-1.092518,-1.033889,-0.968839,-0.8964333,-0.8286567,-0.7674454,-0.7201413,-0.6759344,-0.6205198,-0.565751,-0.5204792,-0.4830433,-0.4308286,-0.3776133,-0.3371478,-0.293155,-0.2440694,-0.1969526,-0.1578391,-0.1249003,-0.09431032,-0.06533665,-0.03720816,-0.009361211,0.01892875,0.04824487,0.07915587,0.112107
