Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Sector,Scale,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Luxembourg,LU,LUX,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises","Textiles, wearing apparel, leather and related products",Units,0.5768788918,0.6552246045,0.4729836255,0.4641221254,0.3682221441,0.3180067692,0.2991537577,0.2882298739,0.243787549,0.1943078021,0.2369976486,0.1553860564,,
Luxembourg,LU,LUX,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises",Transportation and storage,Units,1.664647098,1.517029614,1.34458772,1.167736575,1.10447676,0.9317044533,0.9000950474,0.7686204345,0.7614377658,0.7232330754,0.7326863055,0.6295591992,,
Luxembourg,LU,LUX,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises",Wholesale and retail trade; repair of motor vehicles,Units,0.159091559,0.1757324626,0.1112736444,0.1099117229,0.1064340721,0.1026954368,0.09727651431,0.118500933,0.1064525395,0.1152105254,0.1515831881,0.1136729582,,
Luxembourg,LU,LUX,CO2 emissions per unit of output of domestic controlled enterprises,Metric tons of CO2 per million US$ of output,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIPD,CO2 Emissions Per Unit of Output; Of which: Output for Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions Per Unit of Output, Of which: Output for Domestic Controlled Enterprises",Wood and products of wood and cork,Units,0.334515269,0.5583988224,0.3468938185,0.3264614913,0.3909871696,0.2606166231,0.2322681823,0.226894095,0.2232090968,0.1885098322,0.2197754202,0.1843296541,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Accommodation and food services,Units,341.2450457,383.6704206,357.0741909,380.251619,425.2656192,412.9009034,414.271534,423.9860325,433.6028703,448.4798427,432.596061,526.1294154,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises","Agriculture, forestry and fishing",Units,355.6554366,402.7430141,418.8477143,363.6899379,338.5757396,350.8327097,349.1973587,347.4298799,412.2858465,403.1128823,292.3721782,283.5885518,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises","Arts, entertainment, recreation and other service activities",Units,167.6068589,188.8249129,147.4166904,143.0248973,146.8039344,120.5012408,116.3534105,130.2825734,131.2621792,138.1913537,177.9459268,162.8428254,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Basic metals,Units,256.5607472,311.1435493,305.9906727,294.4204704,179.8978775,36.54860295,58.00618782,52.14253682,49.8172782,41.35073147,71.14142089,34.28219046,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Chemicals and pharmaceutical products,Units,1294.071831,1631.357624,298.9558007,417.7858533,448.0190833,475.1452313,142.8620357,83.58272412,197.3546571,247.5065988,446.0451418,863.1994249,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Coke and refined petroleum products,Units,4659.461592,4750.508586,3576.345657,3609.117354,2353.727281,2933.761888,3685.063127,4786.829215,5188.106614,4257.007553,3185.780162,2524.547956,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises","Computer, electronic and optical products",Units,37.2636671,20.6918728,63.02007197,27.27863809,29.05227817,33.56572244,69.75702784,84.17956703,129.9444748,114.4092644,113.9017182,68.70139341,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Construction,Units,66.54385836,78.46586198,72.4621553,63.82724881,64.8512984,86.0333984,95.53650652,85.5153574,84.0889901,99.55814576,181.4444421,113.2574138,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Education,Units,95.44987596,103.5954201,88.7052481,46.11829324,60.76593239,54.96459932,51.49527346,59.50149313,65.54824151,71.54187026,83.87808406,62.57812371,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Electrical equipment,Units,111.5445975,173.0454517,94.80038045,119.6819438,141.1688084,117.9245203,145.0712961,126.6224737,78.59820766,75.30943768,87.13274642,148.4156563,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises","Electricity, gas, water supply, sewerage, waste and remediation services",Units,3252.425067,3438.886299,2169.925244,995.7627578,1039.905936,1464.913937,1330.455377,958.8502873,953.9378328,1623.650326,585.4068273,872.7151836,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Fabricated metal products,Units,389.1171336,433.3916245,358.7409062,265.1010832,153.8549597,113.3482676,108.2049158,116.1594661,150.8346934,126.4528113,149.7081788,121.9632991,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Financial and insurance activities,Units,194.2932577,217.3462708,202.8944888,257.5235161,192.9990962,195.2056177,178.0419473,155.5975306,195.1448421,167.5688504,219.4936335,156.9602851,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises","Food products, beverages and tobacco",Units,1196.208655,1337.814319,1306.983621,1853.001065,1897.097687,1310.892429,1436.073284,1470.769197,1497.158611,1440.28232,1711.423923,1784.914384,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Human health and social work,Units,26.97070163,30.77147728,25.48130215,30.31456625,32.73344767,23.5792377,23.17790624,25.05890364,24.51575738,24.81513561,41.03571267,31.75961057,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",IT and other information services,Units,63.32878756,131.8360526,105.8930822,129.5440121,169.4686958,144.9135907,158.4979642,154.9934951,202.3322043,215.3216686,330.2155538,305.5507863,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises","Machinery and equipment, nec",Units,675.7199977,857.411145,847.5573001,613.5858626,255.6689256,249.9484884,278.1539253,356.1826207,189.0097557,179.3619959,220.1990903,272.1649545,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Mining and quarrying,Units,3.469672966,8.149905742,7.742137162,13.35530846,10.79823492,9.883319332,8.894213621,7.133976819,7.913876525,10.23224081,8.809617542,7.888141665,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises","Motor vehicles, trailers and semi-trailers",Units,1778.144203,1989.329231,245.2220484,207.0998515,0,129.7470164,191.3965956,594.8148372,475.1457686,725.2939051,612.9862634,1080.780766,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Other business sector services,Units,364.7731591,419.3392249,282.1386543,343.4071895,454.7243948,280.897597,319.351027,455.4096198,510.096333,647.4242212,763.749903,742.8864641,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Other manufacturing; repair and installation of machinery and equipment,Units,38.37281979,85.25872218,63.55218404,47.22045334,69.72079416,365.7925953,94.70940469,289.0543761,278.483802,256.6232514,246.7746101,50.34874034,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Other non-metallic mineral products,Units,105.0974995,89.09328548,104.516243,72.70254675,64.1495598,47.14209254,40.0090481,33.72747557,39.76876107,45.81448512,74.79173485,70.44578063,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Other transport equipment,Units,45.64684123,70.82020164,74.63527852,68.78663429,54.27822978,47.5823687,36.22683858,41.28363259,33.10952154,29.1719623,33.34302198,39.39624472,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Paper products and printing,Units,150.2401141,150.928156,71.12111612,71.33933595,61.0810723,77.41120438,71.09573682,68.38957415,65.29694242,112.0353306,118.4070435,139.0317687,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Private households with employed persons,Units,0,0,0,0,0,0,0,0,0,0,0,0,,
Belgium,BE,BEL,CO2 emissions in exports of domestic controlled enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXD,CO2 Emissions in Exports; Of which: Exports of Domestic Controlled Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports , Of which: Exports of Domestic Controlled Enterprises",Public admin. and defence; compulsory social security,Units,26.40519655,29.5550973,24.00621097,71.46923465,83.46686079,69.09543197,65.78030965,68.49452602,67.47930142,72.96213729,75.69731386,81.18632789,,
