Country,Time,Balance,Product,Value,Unit
Netherlands,December 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3060.61,GWh
Netherlands,December 2015,Net Electricity Production,Oil and Petroleum Products,120.223,GWh
Netherlands,December 2015,Net Electricity Production,Natural Gas,4844.249,GWh
Netherlands,December 2015,Net Electricity Production,Combustible Renewables,441.342,GWh
Netherlands,December 2015,Net Electricity Production,Other Combustible Non-Renewables,146.134,GWh
Netherlands,December 2015,Net Electricity Production,Hydro,13.39,GWh
Netherlands,December 2015,Net Electricity Production,Wind,1160.201,GWh
Netherlands,December 2015,Net Electricity Production,Solar,47.525,GWh
Netherlands,December 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,December 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1662.458,GWh
Belgium,November 2015,Net Electricity Production,Nuclear,2181.052,GWh
Belgium,November 2015,Net Electricity Production,Total Combustible Fuels,3148.403,GWh
Belgium,November 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",352.374,GWh
Belgium,November 2015,Net Electricity Production,Oil and Petroleum Products,23.786,GWh
Belgium,November 2015,Net Electricity Production,Natural Gas,2247.503,GWh
Belgium,November 2015,Net Electricity Production,Combustible Renewables,427.11,GWh
Belgium,November 2015,Net Electricity Production,Other Combustible Non-Renewables,97.63,GWh
Belgium,November 2015,Net Electricity Production,Hydro,113.727,GWh
Belgium,November 2015,Net Electricity Production,Wind,746.788,GWh
Belgium,November 2015,Net Electricity Production,Solar,82.195,GWh
Belgium,November 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1369.82,GWh
Luxembourg,November 2015,Net Electricity Production,Total Combustible Fuels,41.947,GWh
Luxembourg,November 2015,Net Electricity Production,Natural Gas,25.15,GWh
Luxembourg,November 2015,Net Electricity Production,Combustible Renewables,11.014,GWh
Luxembourg,November 2015,Net Electricity Production,Other Combustible Non-Renewables,5.783,GWh
Luxembourg,November 2015,Net Electricity Production,Hydro,127.68,GWh
Luxembourg,November 2015,Net Electricity Production,Wind,13.177,GWh
Luxembourg,November 2015,Net Electricity Production,Solar,3.089,GWh
Luxembourg,November 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,November 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",154.96,GWh
Netherlands,November 2015,Net Electricity Production,Nuclear,348.638,GWh
Netherlands,November 2015,Net Electricity Production,Total Combustible Fuels,8397.78,GWh
Netherlands,November 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",2909.648,GWh
Netherlands,November 2015,Net Electricity Production,Oil and Petroleum Products,112.371,GWh
Netherlands,November 2015,Net Electricity Production,Natural Gas,4826.914,GWh
Netherlands,November 2015,Net Electricity Production,Combustible Renewables,412.322,GWh
Netherlands,November 2015,Net Electricity Production,Other Combustible Non-Renewables,136.525,GWh
Netherlands,November 2015,Net Electricity Production,Hydro,6.18,GWh
Netherlands,November 2015,Net Electricity Production,Wind,1101.737,GWh
Netherlands,November 2015,Net Electricity Production,Solar,47.525,GWh
Netherlands,November 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,November 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1567.764,GWh
Belgium,October 2015,Net Electricity Production,Nuclear,2052.366,GWh
Belgium,October 2015,Net Electricity Production,Total Combustible Fuels,3066.374,GWh
Belgium,October 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",355.484,GWh
Belgium,October 2015,Net Electricity Production,Oil and Petroleum Products,16.437,GWh
Belgium,October 2015,Net Electricity Production,Natural Gas,2116.065,GWh
Belgium,October 2015,Net Electricity Production,Combustible Renewables,469.088,GWh
Belgium,October 2015,Net Electricity Production,Other Combustible Non-Renewables,109.299,GWh
Belgium,October 2015,Net Electricity Production,Hydro,112.244,GWh
Belgium,October 2015,Net Electricity Production,Wind,239.627,GWh
Belgium,October 2015,Net Electricity Production,Solar,162.28,GWh
Belgium,October 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",983.239,GWh
Luxembourg,October 2015,Net Electricity Production,Total Combustible Fuels,40.954,GWh
Luxembourg,October 2015,Net Electricity Production,Natural Gas,23.304,GWh
Luxembourg,October 2015,Net Electricity Production,Combustible Renewables,11.573,GWh
Luxembourg,October 2015,Net Electricity Production,Other Combustible Non-Renewables,6.077,GWh
Luxembourg,October 2015,Net Electricity Production,Hydro,115.877,GWh
Luxembourg,October 2015,Net Electricity Production,Wind,7.406,GWh
Luxembourg,October 2015,Net Electricity Production,Solar,6.696,GWh
Luxembourg,October 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,October 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",141.552,GWh
Netherlands,October 2015,Net Electricity Production,Nuclear,359.627,GWh
Netherlands,October 2015,Net Electricity Production,Total Combustible Fuels,9200.323,GWh
Netherlands,October 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3653.23,GWh
Netherlands,October 2015,Net Electricity Production,Oil and Petroleum Products,114.438,GWh
Netherlands,October 2015,Net Electricity Production,Natural Gas,4908.814,GWh
Netherlands,October 2015,Net Electricity Production,Combustible Renewables,393.535,GWh
Netherlands,October 2015,Net Electricity Production,Other Combustible Non-Renewables,130.305,GWh
Netherlands,October 2015,Net Electricity Production,Hydro,3.09,GWh
Netherlands,October 2015,Net Electricity Production,Wind,313.486,GWh
Netherlands,October 2015,Net Electricity Production,Solar,47.525,GWh
Netherlands,October 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,October 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",757.636,GWh
Belgium,September 2015,Net Electricity Production,Nuclear,1111.358,GWh
Belgium,September 2015,Net Electricity Production,Total Combustible Fuels,3045.451,GWh
Belgium,September 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",417.734,GWh
Belgium,September 2015,Net Electricity Production,Oil and Petroleum Products,17.888,GWh
Belgium,September 2015,Net Electricity Production,Natural Gas,2051.411,GWh
Belgium,September 2015,Net Electricity Production,Combustible Renewables,450.602,GWh
Belgium,September 2015,Net Electricity Production,Other Combustible Non-Renewables,107.817,GWh
Belgium,September 2015,Net Electricity Production,Hydro,104.171,GWh
Belgium,September 2015,Net Electricity Production,Wind,394.042,GWh
Belgium,September 2015,Net Electricity Production,Solar,263.762,GWh
Belgium,September 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1212.577,GWh
Luxembourg,September 2015,Net Electricity Production,Total Combustible Fuels,57.73,GWh
Luxembourg,September 2015,Net Electricity Production,Natural Gas,44.722,GWh
Luxembourg,September 2015,Net Electricity Production,Combustible Renewables,8.53,GWh
Luxembourg,September 2015,Net Electricity Production,Other Combustible Non-Renewables,4.479,GWh
Luxembourg,September 2015,Net Electricity Production,Hydro,132.808,GWh
Luxembourg,September 2015,Net Electricity Production,Wind,7.997,GWh
Luxembourg,September 2015,Net Electricity Production,Solar,9.972,GWh
Luxembourg,September 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,September 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",159.307,GWh
Netherlands,September 2015,Net Electricity Production,Nuclear,344.643,GWh
Netherlands,September 2015,Net Electricity Production,Total Combustible Fuels,7680.53,GWh
Netherlands,September 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3990.293,GWh
Netherlands,September 2015,Net Electricity Production,Oil and Petroleum Products,85.569,GWh
Netherlands,September 2015,Net Electricity Production,Natural Gas,3145.994,GWh
Netherlands,September 2015,Net Electricity Production,Combustible Renewables,344.58,GWh
Netherlands,September 2015,Net Electricity Production,Other Combustible Non-Renewables,114.095,GWh
Netherlands,September 2015,Net Electricity Production,Hydro,4.12,GWh
Netherlands,September 2015,Net Electricity Production,Wind,534.237,GWh
Netherlands,September 2015,Net Electricity Production,Solar,125.941,GWh
Netherlands,September 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,September 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1008.878,GWh
Belgium,August 2015,Net Electricity Production,Nuclear,1380.013,GWh
Belgium,August 2015,Net Electricity Production,Total Combustible Fuels,2439.847,GWh
Belgium,August 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",419.908,GWh
Belgium,August 2015,Net Electricity Production,Oil and Petroleum Products,19.093,GWh
Belgium,August 2015,Net Electricity Production,Natural Gas,1443.758,GWh
Belgium,August 2015,Net Electricity Production,Combustible Renewables,448.38,GWh
Belgium,August 2015,Net Electricity Production,Other Combustible Non-Renewables,108.707,GWh
Belgium,August 2015,Net Electricity Production,Hydro,89.786,GWh
Belgium,August 2015,Net Electricity Production,Wind,276.566,GWh
Belgium,August 2015,Net Electricity Production,Solar,378.007,GWh
Belgium,August 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1192.739,GWh
Luxembourg,August 2015,Net Electricity Production,Total Combustible Fuels,27.087,GWh
Luxembourg,August 2015,Net Electricity Production,Natural Gas,12.222,GWh
Luxembourg,August 2015,Net Electricity Production,Combustible Renewables,9.747,GWh
Luxembourg,August 2015,Net Electricity Production,Other Combustible Non-Renewables,5.118,GWh
Luxembourg,August 2015,Net Electricity Production,Hydro,123.563,GWh
Luxembourg,August 2015,Net Electricity Production,Wind,5.467,GWh
Luxembourg,August 2015,Net Electricity Production,Solar,12.204,GWh
Luxembourg,August 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,August 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",150.981,GWh
Netherlands,August 2015,Net Electricity Production,Nuclear,352.634,GWh
Netherlands,August 2015,Net Electricity Production,Total Combustible Fuels,6514.679,GWh
Netherlands,August 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",2931.251,GWh
Netherlands,August 2015,Net Electricity Production,Oil and Petroleum Products,84.193,GWh
Netherlands,August 2015,Net Electricity Production,Natural Gas,2981.95,GWh
Netherlands,August 2015,Net Electricity Production,Combustible Renewables,388.611,GWh
Netherlands,August 2015,Net Electricity Production,Other Combustible Non-Renewables,128.674,GWh
Netherlands,August 2015,Net Electricity Production,Hydro,2.06,GWh
Netherlands,August 2015,Net Electricity Production,Wind,397.15,GWh
Netherlands,August 2015,Net Electricity Production,Solar,125.941,GWh
Netherlands,August 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,August 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",913.762,GWh
Belgium,July 2015,Net Electricity Production,Nuclear,1813.751,GWh
Belgium,July 2015,Net Electricity Production,Total Combustible Fuels,2227.091,GWh
Belgium,July 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",240.88,GWh
Belgium,July 2015,Net Electricity Production,Oil and Petroleum Products,16.659,GWh
Belgium,July 2015,Net Electricity Production,Natural Gas,1438.429,GWh
Belgium,July 2015,Net Electricity Production,Combustible Renewables,422.092,GWh
Belgium,July 2015,Net Electricity Production,Other Combustible Non-Renewables,109.031,GWh
Belgium,July 2015,Net Electricity Production,Hydro,93.441,GWh
Belgium,July 2015,Net Electricity Production,Wind,394.112,GWh
Belgium,July 2015,Net Electricity Production,Solar,387.701,GWh
Belgium,July 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1297.346,GWh
Luxembourg,July 2015,Net Electricity Production,Total Combustible Fuels,27.458,GWh
Luxembourg,July 2015,Net Electricity Production,Natural Gas,12.385,GWh
Luxembourg,July 2015,Net Electricity Production,Combustible Renewables,9.883,GWh
Luxembourg,July 2015,Net Electricity Production,Other Combustible Non-Renewables,5.19,GWh
Luxembourg,July 2015,Net Electricity Production,Hydro,107.541,GWh
Luxembourg,July 2015,Net Electricity Production,Wind,6.928,GWh
Luxembourg,July 2015,Net Electricity Production,Solar,13.303,GWh
Luxembourg,July 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,July 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",137.655,GWh
Netherlands,July 2015,Net Electricity Production,Nuclear,328.659,GWh
Netherlands,July 2015,Net Electricity Production,Total Combustible Fuels,7044.374,GWh
Netherlands,July 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3317.166,GWh
Netherlands,July 2015,Net Electricity Production,Oil and Petroleum Products,91.687,GWh
Netherlands,July 2015,Net Electricity Production,Natural Gas,3103.511,GWh
Netherlands,July 2015,Net Electricity Production,Combustible Renewables,399.673,GWh
Netherlands,July 2015,Net Electricity Production,Other Combustible Non-Renewables,132.337,GWh
Netherlands,July 2015,Net Electricity Production,Hydro,2.06,GWh
Netherlands,July 2015,Net Electricity Production,Wind,572.541,GWh
Netherlands,July 2015,Net Electricity Production,Solar,125.941,GWh
Netherlands,July 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,July 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1100.215,GWh
Belgium,June 2015,Net Electricity Production,Nuclear,2229.397,GWh
Belgium,June 2015,Net Electricity Production,Total Combustible Fuels,1862.845,GWh
Belgium,June 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",151.702,GWh
Belgium,June 2015,Net Electricity Production,Oil and Petroleum Products,7.924,GWh
Belgium,June 2015,Net Electricity Production,Natural Gas,1280.514,GWh
Belgium,June 2015,Net Electricity Production,Combustible Renewables,330.285,GWh
Belgium,June 2015,Net Electricity Production,Other Combustible Non-Renewables,92.419,GWh
Belgium,June 2015,Net Electricity Production,Hydro,96.716,GWh
Belgium,June 2015,Net Electricity Production,Wind,330.029,GWh
Belgium,June 2015,Net Electricity Production,Solar,458.42,GWh
Belgium,June 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1215.45,GWh
Luxembourg,June 2015,Net Electricity Production,Total Combustible Fuels,33.853,GWh
Luxembourg,June 2015,Net Electricity Production,Natural Gas,14.418,GWh
Luxembourg,June 2015,Net Electricity Production,Combustible Renewables,12.744,GWh
Luxembourg,June 2015,Net Electricity Production,Other Combustible Non-Renewables,6.691,GWh
Luxembourg,June 2015,Net Electricity Production,Hydro,111.921,GWh
Luxembourg,June 2015,Net Electricity Production,Wind,5.51,GWh
Luxembourg,June 2015,Net Electricity Production,Solar,13.083,GWh
Luxembourg,June 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,June 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",143.258,GWh
Netherlands,June 2015,Net Electricity Production,Nuclear,228.763,GWh
Netherlands,June 2015,Net Electricity Production,Total Combustible Fuels,6216.867,GWh
Netherlands,June 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3030.245,GWh
Netherlands,June 2015,Net Electricity Production,Oil and Petroleum Products,93.794,GWh
Netherlands,June 2015,Net Electricity Production,Natural Gas,2576.128,GWh
Netherlands,June 2015,Net Electricity Production,Combustible Renewables,388.172,GWh
Netherlands,June 2015,Net Electricity Production,Other Combustible Non-Renewables,128.529,GWh
Netherlands,June 2015,Net Electricity Production,Hydro,4.12,GWh
Netherlands,June 2015,Net Electricity Production,Wind,422.349,GWh
Netherlands,June 2015,Net Electricity Production,Solar,136.634,GWh
Netherlands,June 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,June 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",951.275,GWh
Belgium,May 2015,Net Electricity Production,Nuclear,2127.764,GWh
Belgium,May 2015,Net Electricity Production,Total Combustible Fuels,2206.9,GWh
Belgium,May 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",253.402,GWh
Belgium,May 2015,Net Electricity Production,Oil and Petroleum Products,10.148,GWh
Belgium,May 2015,Net Electricity Production,Natural Gas,1404.485,GWh
Belgium,May 2015,Net Electricity Production,Combustible Renewables,435.518,GWh
Belgium,May 2015,Net Electricity Production,Other Combustible Non-Renewables,103.346,GWh
Belgium,May 2015,Net Electricity Production,Hydro,106.384,GWh
Belgium,May 2015,Net Electricity Production,Wind,403.95,GWh
Belgium,May 2015,Net Electricity Production,Solar,413.32,GWh
Belgium,May 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1359.172,GWh
Luxembourg,May 2015,Net Electricity Production,Total Combustible Fuels,50.609,GWh
Luxembourg,May 2015,Net Electricity Production,Natural Gas,37.081,GWh
Luxembourg,May 2015,Net Electricity Production,Combustible Renewables,8.871,GWh
Luxembourg,May 2015,Net Electricity Production,Other Combustible Non-Renewables,4.658,GWh
Luxembourg,May 2015,Net Electricity Production,Hydro,131.471,GWh
Luxembourg,May 2015,Net Electricity Production,Wind,6.64,GWh
Luxembourg,May 2015,Net Electricity Production,Solar,12.753,GWh
Luxembourg,May 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,May 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",159.735,GWh
Netherlands,May 2015,Net Electricity Production,Nuclear,131.863,GWh
Netherlands,May 2015,Net Electricity Production,Total Combustible Fuels,6345.138,GWh
Netherlands,May 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3411.172,GWh
Netherlands,May 2015,Net Electricity Production,Oil and Petroleum Products,97.672,GWh
Netherlands,May 2015,Net Electricity Production,Natural Gas,2306.376,GWh
Netherlands,May 2015,Net Electricity Production,Combustible Renewables,398.101,GWh
Netherlands,May 2015,Net Electricity Production,Other Combustible Non-Renewables,131.817,GWh
Netherlands,May 2015,Net Electricity Production,Hydro,10.3,GWh
Netherlands,May 2015,Net Electricity Production,Wind,566.493,GWh
Netherlands,May 2015,Net Electricity Production,Solar,136.634,GWh
Netherlands,May 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,May 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1111.528,GWh
Belgium,April 2015,Net Electricity Production,Nuclear,1737.076,GWh
Belgium,April 2015,Net Electricity Production,Total Combustible Fuels,2533.984,GWh
Belgium,April 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",308.491,GWh
Belgium,April 2015,Net Electricity Production,Oil and Petroleum Products,2.962,GWh
Belgium,April 2015,Net Electricity Production,Natural Gas,1599.857,GWh
Belgium,April 2015,Net Electricity Production,Combustible Renewables,509.074,GWh
Belgium,April 2015,Net Electricity Production,Other Combustible Non-Renewables,113.6,GWh
Belgium,April 2015,Net Electricity Production,Hydro,109.983,GWh
Belgium,April 2015,Net Electricity Production,Wind,315.642,GWh
Belgium,April 2015,Net Electricity Production,Solar,392.709,GWh
Belgium,April 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1327.408,GWh
Luxembourg,April 2015,Net Electricity Production,Total Combustible Fuels,50.712,GWh
Luxembourg,April 2015,Net Electricity Production,Natural Gas,35.839,GWh
Luxembourg,April 2015,Net Electricity Production,Combustible Renewables,9.752,GWh
Luxembourg,April 2015,Net Electricity Production,Other Combustible Non-Renewables,5.121,GWh
Luxembourg,April 2015,Net Electricity Production,Hydro,136.394,GWh
Luxembourg,April 2015,Net Electricity Production,Wind,6.15,GWh
Luxembourg,April 2015,Net Electricity Production,Solar,12.424,GWh
Luxembourg,April 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,April 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",164.72,GWh
Netherlands,April 2015,Net Electricity Production,Nuclear,344.643,GWh
Netherlands,April 2015,Net Electricity Production,Total Combustible Fuels,7501.335,GWh
Netherlands,April 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3718.05,GWh
Netherlands,April 2015,Net Electricity Production,Oil and Petroleum Products,110.822,GWh
Netherlands,April 2015,Net Electricity Production,Natural Gas,3176.548,GWh
Netherlands,April 2015,Net Electricity Production,Combustible Renewables,372.556,GWh
Netherlands,April 2015,Net Electricity Production,Other Combustible Non-Renewables,123.358,GWh
Netherlands,April 2015,Net Electricity Production,Hydro,12.36,GWh
Netherlands,April 2015,Net Electricity Production,Wind,421.341,GWh
Netherlands,April 2015,Net Electricity Production,Solar,136.634,GWh
Netherlands,April 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,April 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",942.891,GWh
Belgium,March 2015,Net Electricity Production,Nuclear,2330.336,GWh
Belgium,March 2015,Net Electricity Production,Total Combustible Fuels,2671.68,GWh
Belgium,March 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",327.078,GWh
Belgium,March 2015,Net Electricity Production,Oil and Petroleum Products,15.951,GWh
Belgium,March 2015,Net Electricity Production,Natural Gas,1721.596,GWh
Belgium,March 2015,Net Electricity Production,Combustible Renewables,499.838,GWh
Belgium,March 2015,Net Electricity Production,Other Combustible Non-Renewables,107.216,GWh
Belgium,March 2015,Net Electricity Production,Hydro,134.238,GWh
Belgium,March 2015,Net Electricity Production,Wind,494.587,GWh
Belgium,March 2015,Net Electricity Production,Solar,233.549,GWh
Belgium,March 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1362.212,GWh
Luxembourg,March 2015,Net Electricity Production,Total Combustible Fuels,191.524,GWh
Luxembourg,March 2015,Net Electricity Production,Natural Gas,176.884,GWh
Luxembourg,March 2015,Net Electricity Production,Combustible Renewables,9.6,GWh
Luxembourg,March 2015,Net Electricity Production,Other Combustible Non-Renewables,5.04,GWh
Luxembourg,March 2015,Net Electricity Production,Hydro,130.351,GWh
Luxembourg,March 2015,Net Electricity Production,Wind,9.147,GWh
Luxembourg,March 2015,Net Electricity Production,Solar,9.785,GWh
Luxembourg,March 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,March 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",158.883,GWh
Netherlands,March 2015,Net Electricity Production,Nuclear,362.624,GWh
Netherlands,March 2015,Net Electricity Production,Total Combustible Fuels,8247.004,GWh
Netherlands,March 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3438.735,GWh
Netherlands,March 2015,Net Electricity Production,Oil and Petroleum Products,124.58,GWh
Netherlands,March 2015,Net Electricity Production,Natural Gas,4109.088,GWh
Netherlands,March 2015,Net Electricity Production,Combustible Renewables,431.669,GWh
Netherlands,March 2015,Net Electricity Production,Other Combustible Non-Renewables,142.931,GWh
Netherlands,March 2015,Net Electricity Production,Hydro,13.39,GWh
Netherlands,March 2015,Net Electricity Production,Wind,686.444,GWh
Netherlands,March 2015,Net Electricity Production,Solar,59.406,GWh
Netherlands,March 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,March 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1190.909,GWh
Belgium,February 2015,Net Electricity Production,Nuclear,2456.481,GWh
Belgium,February 2015,Net Electricity Production,Total Combustible Fuels,2982.913,GWh
Belgium,February 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",369.406,GWh
Belgium,February 2015,Net Electricity Production,Oil and Petroleum Products,22.551,GWh
Belgium,February 2015,Net Electricity Production,Natural Gas,2034.769,GWh
Belgium,February 2015,Net Electricity Production,Combustible Renewables,456.269,GWh
Belgium,February 2015,Net Electricity Production,Other Combustible Non-Renewables,99.917,GWh
Belgium,February 2015,Net Electricity Production,Hydro,135.152,GWh
Belgium,February 2015,Net Electricity Production,Wind,423.279,GWh
Belgium,February 2015,Net Electricity Production,Solar,130.852,GWh
Belgium,February 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1145.552,GWh
Luxembourg,February 2015,Net Electricity Production,Total Combustible Fuels,228.335,GWh
Luxembourg,February 2015,Net Electricity Production,Natural Gas,209.359,GWh
Luxembourg,February 2015,Net Electricity Production,Combustible Renewables,12.443,GWh
Luxembourg,February 2015,Net Electricity Production,Other Combustible Non-Renewables,6.533,GWh
Luxembourg,February 2015,Net Electricity Production,Hydro,121.485,GWh
Luxembourg,February 2015,Net Electricity Production,Wind,7.426,GWh
Luxembourg,February 2015,Net Electricity Production,Solar,4.958,GWh
Luxembourg,February 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,February 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",146.312,GWh
Netherlands,February 2015,Net Electricity Production,Nuclear,328.659,GWh
Netherlands,February 2015,Net Electricity Production,Total Combustible Fuels,8453.426,GWh
Netherlands,February 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3204.651,GWh
Netherlands,February 2015,Net Electricity Production,Oil and Petroleum Products,117.063,GWh
Netherlands,February 2015,Net Electricity Production,Natural Gas,4681.439,GWh
Netherlands,February 2015,Net Electricity Production,Combustible Renewables,338.268,GWh
Netherlands,February 2015,Net Electricity Production,Other Combustible Non-Renewables,112.005,GWh
Netherlands,February 2015,Net Electricity Production,Hydro,12.36,GWh
Netherlands,February 2015,Net Electricity Production,Wind,507.021,GWh
Netherlands,February 2015,Net Electricity Production,Solar,59.406,GWh
Netherlands,February 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,February 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",917.055,GWh
Belgium,January 2015,Net Electricity Production,Nuclear,2831.609,GWh
Belgium,January 2015,Net Electricity Production,Total Combustible Fuels,3190.512,GWh
Belgium,January 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",424.198,GWh
Belgium,January 2015,Net Electricity Production,Oil and Petroleum Products,31.224,GWh
Belgium,January 2015,Net Electricity Production,Natural Gas,2167.743,GWh
Belgium,January 2015,Net Electricity Production,Combustible Renewables,459.785,GWh
Belgium,January 2015,Net Electricity Production,Other Combustible Non-Renewables,107.564,GWh
Belgium,January 2015,Net Electricity Production,Hydro,145.51,GWh
Belgium,January 2015,Net Electricity Production,Wind,638.686,GWh
Belgium,January 2015,Net Electricity Production,Solar,65.13,GWh
Belgium,January 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1309.111,GWh
Luxembourg,January 2015,Net Electricity Production,Total Combustible Fuels,217.907,GWh
Luxembourg,January 2015,Net Electricity Production,Natural Gas,204.967,GWh
Luxembourg,January 2015,Net Electricity Production,Combustible Renewables,8.484,GWh
Luxembourg,January 2015,Net Electricity Production,Other Combustible Non-Renewables,4.455,GWh
Luxembourg,January 2015,Net Electricity Production,Hydro,132.474,GWh
Luxembourg,January 2015,Net Electricity Production,Wind,11.344,GWh
Luxembourg,January 2015,Net Electricity Production,Solar,2.892,GWh
Luxembourg,January 2015,Net Electricity Production,Geothermal,0,GWh
Luxembourg,January 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",155.194,GWh
Netherlands,January 2015,Net Electricity Production,Nuclear,363.623,GWh
Netherlands,January 2015,Net Electricity Production,Total Combustible Fuels,8930.255,GWh
Netherlands,January 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",3720.086,GWh
Netherlands,January 2015,Net Electricity Production,Oil and Petroleum Products,119.744,GWh
Netherlands,January 2015,Net Electricity Production,Natural Gas,4545.49,GWh
Netherlands,January 2015,Net Electricity Production,Combustible Renewables,409.383,GWh
Netherlands,January 2015,Net Electricity Production,Other Combustible Non-Renewables,135.552,GWh
Netherlands,January 2015,Net Electricity Production,Hydro,9.27,GWh
Netherlands,January 2015,Net Electricity Production,Wind,866.875,GWh
Netherlands,January 2015,Net Electricity Production,Solar,59.406,GWh
Netherlands,January 2015,Net Electricity Production,Geothermal,0,GWh
Netherlands,January 2015,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1344.934,GWh
Belgium,December 2014,Net Electricity Production,Nuclear,2224.53,GWh
