Country,ISO2,ISO3,Indicator,Source,Model,Scenario,Damage,Percentile,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Current Policies,High,95,0,-0.080238433,-0.179486643,-0.282263261,-0.37261447,-0.446559781,-0.521811009,-0.579057955,-0.65104892,-0.729725869,-0.791863689,-0.845370994,-0.900018034,-0.978187183,-1.063230687,-1.159446778,-1.256612102,-1.333282021,-1.414391933,-1.491209352,-1.555549353,-1.640721381,-1.742610417,-1.838771966,-1.954446911,-2.08726154,-2.223436794,-2.354436196,-2.487169762,-2.599718758,-2.683498961,-2.774588388,-2.85149243,-2.928550456,-3.015608006,-3.106094177,-3.200782753,-3.298616598,-3.414091275,-3.527755023,-3.638718562,-3.750763515,-3.848254298,-3.947766537,-4.04079549,-4.127422967,-4.220226564,-4.337282349,-4.451208215,-4.549343452,-4.649605299,-4.763206972,-4.863143644,-4.964182824,-5.0630144,-5.15788121,-5.243606595,-5.332005807,-5.428870085,-5.521803439,-5.617892517,-5.71820381,-5.800955163,-5.885201787,-5.963576125,-6.046523561,-6.130668789,-6.217219594,-6.309654207,-6.396634033,-6.482168934,-6.56862467,-6.654438068,-6.740246293,-6.826255562,-6.912477286,-6.998922143,-7.085600126,-7.172520612,-7.259692436,-7.347123993
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Current Policies,Median,5,0,-0.023683714,-0.051630293,-0.082817482,-0.114094299,-0.13800962,-0.154781059,-0.170663873,-0.186716867,-0.201693324,-0.220116445,-0.243262954,-0.270889539,-0.298573081,-0.322431872,-0.345811653,-0.37298029,-0.405136587,-0.428256786,-0.446827229,-0.459109571,-0.460109816,-0.466756678,-0.474625389,-0.483455598,-0.502429391,-0.526468466,-0.548841653,-0.571063972,-0.597681333,-0.621249764,-0.635420542,-0.64877928,-0.669594726,-0.689003312,-0.708491233,-0.727134071,-0.753351959,-0.7868669,-0.822443539,-0.84672942,-0.871083942,-0.901428554,-0.925262626,-0.931619207,-0.93845654,-0.95904851,-0.987215682,-1.005208592,-1.015175383,-1.014336779,-1.011055286,-1.016003721,-1.024559114,-1.026078262,-1.033959639,-1.049229477,-1.066908306,-1.073781054,-1.061878941,-1.049163552,-1.056548535,-1.066322523,-1.069206769,-1.073365942,-1.096045914,-1.119950105,-1.12641549,-1.131113104,-1.1557763,-1.187212163,-1.210620618,-1.231794279,-1.253021795,-1.274305831,-1.29564921,-1.317054578,-1.33852442,-1.360061073,-1.381666745,-1.403343542
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Current Policies,Median,50,0,-0.015514498,-0.036018122,-0.06158528,-0.091869297,-0.122962326,-0.146972182,-0.168353289,-0.192434129,-0.214491235,-0.236392415,-0.268550126,-0.304848658,-0.337848669,-0.368752357,-0.395536584,-0.425624819,-0.461268072,-0.495529841,-0.520935367,-0.541360166,-0.572942745,-0.611689862,-0.650502275,-0.683183303,-0.717045262,-0.753729323,-0.796541849,-0.836071911,-0.873931994,-0.907372832,-0.926962267,-0.936503572,-0.951824298,-0.97587684,-1.003950273,-1.037070377,-1.070333375,-1.094160011,-1.119425151,-1.153309765,-1.185089707,-1.198711549,-1.213862243,-1.23251248,-1.250529706,-1.270194598,-1.297470625,-1.326684691,-1.364656229,-1.399453399,-1.430518578,-1.460201984,-1.490794148,-1.52205729,-1.542012487,-1.566823021,-1.608109135,-1.649792535,-1.698336637,-1.743831287,-1.778877233,-1.812106525,-1.844289177,-1.866235625,-1.89311044,-1.925575389,-1.956232363,-1.984351557,-2.013170026,-2.029554728,-2.046804432,-2.073616798,-2.10049407,-2.127442189,-2.154464714,-2.181564983,-2.208746125,-2.236011083,-2.263362638,-2.290803439
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Current Policies,Median,95,0,-0.039338339,-0.085331687,-0.135951204,-0.180468769,-0.217288683,-0.253704105,-0.282108207,-0.314772012,-0.354245276,-0.385603042,-0.412388438,-0.439606723,-0.477027446,-0.520017435,-0.567591651,-0.617092281,-0.656540351,-0.696705318,-0.736380709,-0.769490394,-0.811309721,-0.863405217,-0.913378283,-0.971379346,-1.040090143,-1.110986944,-1.179793359,-1.249150268,-1.309175798,-1.353911786,-1.401001997,-1.442258113,-1.482016394,-1.528279515,-1.576393228,-1.626856652,-1.679177106,-1.740064465,-1.801736662,-1.861366862,-1.922038904,-1.97542102,-2.028785817,-2.07990898,-2.127044129,-2.177422024,-2.240011446,-2.30306589,-2.357276243,-2.4121046,-2.474149774,-2.529980721,-2.585004993,-2.640205762,-2.692751773,-2.740831773,-2.789481854,-2.843318584,-2.895475964,-2.948822278,-3.004981725,-3.051902996,-3.098348135,-3.142855713,-3.188691035,-3.236371805,-3.284845168,-3.336933005,-3.38641102,-3.434688619,-3.483726053,-3.5324298,-3.581168529,-3.630075072,-3.679155722,-3.728416383,-3.777862591,-3.827499556,-3.877332203,-3.92736522
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,High,5,0,-0.051192804,-0.110941462,-0.176689507,-0.241316827,-0.291085453,-0.326814234,-0.361089928,-0.396682972,-0.430625581,-0.473896835,-0.527815248,-0.592202739,-0.649230157,-0.698816582,-0.749927077,-0.798416596,-0.840545785,-0.861245102,-0.867742568,-0.87528526,-0.875712515,-0.87592674,-0.87796351,-0.878448648,-0.883060698,-0.890007084,-0.893828051,-0.893920105,-0.894411879,-0.895947519,-0.897268274,-0.897574798,-0.898137165,-0.900505763,-0.901083649,-0.901908072,-0.90760666,-0.913143409,-0.920206183,-0.926711719,-0.927888332,-0.928861762,-0.929066757,-0.932669338,-0.933392832,-0.93505893,-0.938904691,-0.943629701,-0.943899129,-0.94730667,-0.94785056,-0.948249842,-0.948777512,-0.951247463,-0.95231068,-0.952949706,-0.953614396,-0.9560351,-0.957361764,-0.957829765,-0.959770211,-0.962206126,-0.962577549,-0.962943028,-0.96749999,-0.970945944,-0.972672901,-0.972986891,-0.979785793,-0.986282648,-0.989904229,-0.993427757,-0.996701586,-0.999743898,-1.002571419,-1.005199621,-1.007642817,-1.009914261,-1.012026224,-1.01399008
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,High,50,0,-0.065575377,-0.151119787,-0.245273375,-0.33405334,-0.403906004,-0.458003867,-0.513375519,-0.565828136,-0.609120486,-0.661633744,-0.731923718,-0.818728235,-0.908357831,-0.983406451,-1.054685596,-1.127304371,-1.201275269,-1.247068046,-1.271537449,-1.286298936,-1.286258516,-1.287347693,-1.29210268,-1.293568283,-1.299569676,-1.309388101,-1.314786496,-1.321692505,-1.331507166,-1.336984854,-1.340015897,-1.339805213,-1.341135529,-1.343670277,-1.343711278,-1.344767157,-1.357139776,-1.372922844,-1.390066271,-1.400986374,-1.405118084,-1.40782512,-1.407839555,-1.413135161,-1.413945132,-1.415059939,-1.421826593,-1.428355384,-1.428319158,-1.433200296,-1.433110767,-1.43307728,-1.433088447,-1.436032226,-1.437420958,-1.43794642,-1.438723766,-1.443113315,-1.444900737,-1.445042505,-1.449733307,-1.453662088,-1.453742347,-1.453873897,-1.466798326,-1.476601628,-1.478420341,-1.478523471,-1.490539479,-1.502265549,-1.509124192,-1.515783395,-1.521968829,-1.527715054,-1.533053884,-1.538014744,-1.542624861,-1.546909437,-1.550891813,-1.554593613
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,High,95,0,-0.110436333,-0.22168275,-0.316110946,-0.411034224,-0.486893713,-0.561468541,-0.636003815,-0.713590661,-0.803563683,-0.894145255,-0.979264933,-1.072160697,-1.168175326,-1.277920365,-1.387994007,-1.479281703,-1.55661965,-1.616966665,-1.677694575,-1.720067462,-1.742319159,-1.76389185,-1.79152598,-1.82132458,-1.853308493,-1.900255423,-1.94808734,-1.982038894,-1.997182098,-1.999143287,-2.00093921,-2.005626027,-2.017086783,-2.024207241,-2.024073772,-2.025589688,-2.025832059,-2.026324988,-2.028247903,-2.042489295,-2.05218032,-2.053955369,-2.054329013,-2.054297287,-2.054674458,-2.054322413,-2.053956645,-2.054260303,-2.057595098,-2.066896962,-2.076719375,-2.081519333,-2.081357194,-2.083022007,-2.082262523,-2.082257074,-2.086756303,-2.090474649,-2.099199853,-2.106694214,-2.110041202,-2.124392545,-2.142548007,-2.152949911,-2.155497902,-2.155300714,-2.155149025,-2.155359321,-2.158849353,-2.162370431,-2.165605784,-2.169109937,-2.172538204,-2.175966755,-2.179396051,-2.182826521,-2.186258564,-2.189692552,-2.193128834,-2.196567739
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,5,0,-0.023781345,-0.051734852,-0.082773334,-0.113704406,-0.137826908,-0.155129652,-0.1714643,-0.188537559,-0.204959394,-0.22502042,-0.250729626,-0.28140933,-0.309491978,-0.333600311,-0.358452577,-0.38231634,-0.403141339,-0.409429543,-0.410238147,-0.405999579,-0.395135805,-0.387149791,-0.377671147,-0.369274711,-0.368685142,-0.372059423,-0.372371401,-0.370230794,-0.367344979,-0.361234458,-0.351046404,-0.340930736,-0.33532643,-0.328478008,-0.322053598,-0.31705929,-0.31659683,-0.319282097,-0.322382757,-0.319254343,-0.314328508,-0.311095734,-0.306901272,-0.297342678,-0.2878547,-0.285375655,-0.286872674,-0.283729944,-0.277156714,-0.266135842,-0.253397272,-0.244409637,-0.236958174,-0.225913325,-0.216955356,-0.211411328,-0.207876761,-0.20286369,-0.193530378,-0.184886447,-0.181793268,-0.178721022,-0.173459057,-0.168696998,-0.168387232,-0.168867837,-0.164753134,-0.159550562,-0.160213054,-0.163288165,-0.16502948,-0.166738558,-0.168326773,-0.169802896,-0.171174996,-0.172450538,-0.173636435,-0.174739089,-0.175764432,-0.176717961
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,50,0,-0.03059083,-0.070383812,-0.115500705,-0.158527705,-0.19277852,-0.219233952,-0.245845752,-0.27163625,-0.293001995,-0.317702077,-0.351392545,-0.393384436,-0.437775365,-0.475418236,-0.510524237,-0.546753181,-0.583560023,-0.605181192,-0.616925504,-0.61711663,-0.609385617,-0.606932322,-0.599229384,-0.591902939,-0.593341491,-0.598194771,-0.599869388,-0.60212889,-0.6070483,-0.606350108,-0.595227405,-0.582191109,-0.576540345,-0.570544687,-0.563789184,-0.556871089,-0.558156571,-0.566153347,-0.5745163,-0.572247811,-0.568284217,-0.566961984,-0.563234794,-0.550364484,-0.537633488,-0.534277926,-0.536660293,-0.533565118,-0.525405025,-0.509002701,-0.489818582,-0.476905339,-0.467675649,-0.453908062,-0.44317307,-0.437370784,-0.433814405,-0.425762446,-0.408895419,-0.392765661,-0.387879227,-0.3846988,-0.378525405,-0.373506982,-0.376608633,-0.378693797,-0.371776061,-0.364051636,-0.366135152,-0.371862637,-0.375249742,-0.378565794,-0.381646738,-0.384509622,-0.387170145,-0.38964284,-0.391941165,-0.394077587,-0.396063662,-0.397910101
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,95,0,-0.050699116,-0.105326395,-0.151652193,-0.197825873,-0.235582845,-0.271286787,-0.308448008,-0.346374463,-0.390585983,-0.435961643,-0.478711818,-0.524714147,-0.573192345,-0.627628266,-0.683853856,-0.730867535,-0.7705863,-0.801879988,-0.832320697,-0.853535666,-0.864953499,-0.876091031,-0.889817862,-0.905231279,-0.921534497,-0.944721876,-0.96969786,-0.987485432,-0.994384931,-0.993077633,-0.984871165,-0.981350497,-0.986757179,-0.988728616,-0.986932266,-0.981911945,-0.97741775,-0.976662648,-0.977485371,-0.983570122,-0.986779274,-0.980690896,-0.968532836,-0.959482219,-0.952609815,-0.944097611,-0.937808512,-0.93170614,-0.929752144,-0.93409368,-0.939238087,-0.938161024,-0.932393188,-0.921312091,-0.909674751,-0.903947699,-0.904541871,-0.906126799,-0.909621764,-0.913366174,-0.915108801,-0.921319181,-0.930750539,-0.93570171,-0.933593936,-0.9284402,-0.924815248,-0.923588386,-0.9248683,-0.926701174,-0.9283189,-0.93013937,-0.931914235,-0.93368943,-0.935465194,-0.93724175,-0.939019304,-0.940798049,-0.942578166,-0.944359825
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,High,5,0,-0.054093987,-0.117196052,-0.18473504,-0.248320776,-0.29387854,-0.324917137,-0.353199965,-0.377346365,-0.392675397,-0.405634631,-0.424456453,-0.457575915,-0.488210614,-0.50671442,-0.5237647,-0.54408601,-0.560431894,-0.568005249,-0.568603722,-0.573146315,-0.573806312,-0.574236157,-0.576008802,-0.576569614,-0.577477859,-0.577519046,-0.577792508,-0.578823132,-0.579577728,-0.581582041,-0.583138205,-0.584068449,-0.584676061,-0.585825325,-0.58636836,-0.587105507,-0.590892214,-0.594530749,-0.599557184,-0.604684732,-0.605474345,-0.606435799,-0.606830715,-0.609498329,-0.610307503,-0.610702771,-0.612234906,-0.615257169,-0.615683068,-0.618356113,-0.61903971,-0.619582398,-0.620021811,-0.621940317,-0.622825685,-0.62360064,-0.623917723,-0.625726245,-0.627134792,-0.627766662,-0.629200999,-0.630949723,-0.631448512,-0.631938546,-0.634375647,-0.636794055,-0.638182778,-0.638701085,-0.64107667,-0.642417599,-0.642866911,-0.643302238,-0.643704173,-0.644075352,-0.64441817,-0.644734832,-0.645027364,-0.645297631,-0.645547352,-0.645778107
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,High,50,0,-0.074451704,-0.166712656,-0.261796827,-0.355430463,-0.427357059,-0.475642346,-0.512780587,-0.547734981,-0.573512599,-0.602311865,-0.635762379,-0.682622191,-0.727573437,-0.759061579,-0.794419561,-0.831744142,-0.872604554,-0.895326371,-0.898024847,-0.903731862,-0.903854716,-0.904097415,-0.90626846,-0.906571208,-0.910963404,-0.916011472,-0.918288984,-0.921873728,-0.930802564,-0.936686419,-0.939969638,-0.94012425,-0.941144442,-0.944303273,-0.944788282,-0.945745514,-0.953496982,-0.962858728,-0.974975788,-0.984044687,-0.985645426,-0.986837128,-0.986907269,-0.991050609,-0.992337131,-0.99341232,-1.001195975,-1.00745459,-1.00766314,-1.011736613,-1.012139675,-1.012442244,-1.012661135,-1.016253264,-1.017123742,-1.017508283,-1.018855818,-1.02253072,-1.024345206,-1.024815057,-1.028151548,-1.031324961,-1.031629911,-1.032071633,-1.037998485,-1.043537237,-1.044834693,-1.04526884,-1.053091568,-1.059764201,-1.061885088,-1.064194094,-1.066348922,-1.068360263,-1.070237895,-1.0719909,-1.073627719,-1.075156196,-1.076583631,-1.077916814
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,High,95,0,-0.12293829,-0.249866206,-0.351499837,-0.450421075,-0.523333813,-0.583536629,-0.645867223,-0.707529673,-0.783308257,-0.858789814,-0.914042173,-0.964000973,-1.010242255,-1.062641762,-1.116386651,-1.163869796,-1.19759933,-1.214819731,-1.236206849,-1.250665272,-1.262023433,-1.274509038,-1.281672218,-1.301714786,-1.322339964,-1.364803097,-1.404333658,-1.423846706,-1.429852556,-1.430016725,-1.43111685,-1.437594735,-1.44819626,-1.454233039,-1.454224318,-1.456928597,-1.456806702,-1.456681467,-1.457515089,-1.461258048,-1.46518252,-1.466315821,-1.466594519,-1.466352037,-1.466731036,-1.466422153,-1.466150055,-1.465960353,-1.470686536,-1.481097157,-1.491506924,-1.496280903,-1.49635714,-1.498575719,-1.498231363,-1.497999604,-1.503838148,-1.508803353,-1.517126029,-1.523762287,-1.52501975,-1.531995676,-1.542354526,-1.547752775,-1.548032158,-1.548441557,-1.548454966,-1.548368044,-1.548356632,-1.548321453,-1.548331535,-1.548293339,-1.54828574,-1.548278287,-1.548270979,-1.548263815,-1.548256795,-1.548249917,-1.548243182,-1.548236589
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,5,0,-0.02511519,-0.054656643,-0.086659871,-0.117189544,-0.139221088,-0.154229233,-0.16781896,-0.179557485,-0.18695038,-0.192991204,-0.201711246,-0.216659906,-0.231647652,-0.240685997,-0.248702398,-0.258432129,-0.266451625,-0.265348141,-0.261083385,-0.252404315,-0.239857777,-0.230696404,-0.220880497,-0.212342688,-0.20916524,-0.208355833,-0.207275623,-0.207022137,-0.207050802,-0.203810812,-0.196166484,-0.186391623,-0.179435148,-0.173427748,-0.168677842,-0.16493599,-0.164312596,-0.166062968,-0.168229594,-0.16549642,-0.161121465,-0.157725811,-0.153260564,-0.145010627,-0.137407781,-0.134420563,-0.134253655,-0.131643807,-0.126416405,-0.117697535,-0.107774141,-0.100349955,-0.094544914,-0.086828992,-0.080552677,-0.07621667,-0.07250232,-0.067380177,-0.058932865,-0.050941048,-0.047587135,-0.044695029,-0.040052514,-0.035541505,-0.034275485,-0.032945925,-0.027750497,-0.021935406,-0.020210481,-0.020799964,-0.021012771,-0.021220816,-0.021412904,-0.021590297,-0.02175414,-0.021905484,-0.022045298,-0.022174472,-0.022293828,-0.02240412
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,50,0,-0.034321274,-0.077778022,-0.12354315,-0.168657541,-0.203916698,-0.227642189,-0.245925017,-0.262833712,-0.275474142,-0.28860135,-0.304980703,-0.326818223,-0.349168871,-0.364857146,-0.381555464,-0.400069537,-0.419878037,-0.425926482,-0.423944456,-0.417365319,-0.406057036,-0.399043399,-0.390527981,-0.382439469,-0.381802588,-0.384326098,-0.385166099,-0.386457931,-0.390503213,-0.390396505,-0.380345799,-0.368875082,-0.363860136,-0.357050661,-0.3499629,-0.344096575,-0.343998225,-0.348668368,-0.354295745,-0.351375695,-0.345823624,-0.342415091,-0.338359088,-0.32838645,-0.319334552,-0.317561861,-0.320498273,-0.319342433,-0.313510016,-0.301253856,-0.286099913,-0.274925151,-0.267044225,-0.254609475,-0.243178168,-0.236386849,-0.233187436,-0.22755045,-0.215098176,-0.202812509,-0.198669312,-0.195468839,-0.189510254,-0.183818025,-0.183544517,-0.18189933,-0.173779073,-0.166927154,-0.167956808,-0.170860595,-0.171848844,-0.172977533,-0.174030954,-0.175014322,-0.1759324,-0.176789613,-0.177590072,-0.178337603,-0.179035765,-0.179687868
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,95,0,-0.055850371,-0.118203104,-0.168379388,-0.216451316,-0.252465518,-0.281406433,-0.312387051,-0.34284966,-0.379554372,-0.417497827,-0.445463526,-0.470088533,-0.493544072,-0.519081671,-0.546324367,-0.570426921,-0.587629254,-0.596290269,-0.606114323,-0.61218015,-0.616705722,-0.623113209,-0.626720952,-0.63518219,-0.645776649,-0.664751621,-0.685016933,-0.694864931,-0.695982688,-0.692579106,-0.685765442,-0.684456866,-0.689768315,-0.692121277,-0.691892991,-0.686984531,-0.680972281,-0.677921395,-0.677146862,-0.67874059,-0.67582212,-0.665292021,-0.650410582,-0.638911332,-0.629548618,-0.620052318,-0.612809993,-0.6076579,-0.607738223,-0.612743431,-0.618088073,-0.618734376,-0.615816784,-0.607949367,-0.598086845,-0.591329712,-0.591454252,-0.593671338,-0.597052259,-0.600172912,-0.599932757,-0.602188175,-0.607419991,-0.608620548,-0.605729533,-0.600953634,-0.594950537,-0.5889147,-0.584869152,-0.583003655,-0.581630866,-0.580377926,-0.579264281,-0.578150849,-0.57703749,-0.575924077,-0.57481049,-0.573696617,-0.572582355,-0.571467605
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),High,5,0,-0.052483882,-0.113419781,-0.179941118,-0.246411245,-0.296688972,-0.331399953,-0.364238009,-0.400899081,-0.43520242,-0.475308128,-0.51847875,-0.567957187,-0.618634128,-0.661194105,-0.705685522,-0.757702476,-0.81515994,-0.85085399,-0.873603998,-0.888111058,-0.891360906,-0.899441856,-0.904763083,-0.912943755,-0.936572866,-0.970595343,-0.998568423,-1.024698142,-1.053859939,-1.076145665,-1.085008486,-1.092221636,-1.113910162,-1.13092384,-1.149113219,-1.166353941,-1.198873612,-1.236249541,-1.276695916,-1.301669444,-1.329338838,-1.358607377,-1.378176561,-1.387309354,-1.3959348,-1.415607828,-1.447504753,-1.467645405,-1.471286972,-1.47784073,-1.478020521,-1.478372701,-1.48161183,-1.487299713,-1.492215698,-1.495167655,-1.506394564,-1.514935344,-1.517103452,-1.516979275,-1.528251882,-1.536850024,-1.536830424,-1.536834197,-1.561502901,-1.581570483,-1.58529453,-1.585336278,-1.607945043,-1.632139763,-1.64897958,-1.664667772,-1.680362699,-1.696066463,-1.711781218,-1.727508974,-1.743251606,-1.75901087,-1.774788415,-1.790585803
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),High,50,0,-0.080036895,-0.166229826,-0.233072259,-0.296784671,-0.350059365,-0.39892701,-0.451430827,-0.497903008,-0.553165942,-0.612521224,-0.661004372,-0.708975405,-0.754592405,-0.811409384,-0.869153098,-0.919856494,-0.962388851,-0.998170943,-1.03038282,-1.053464913,-1.078808697,-1.101989796,-1.133982078,-1.170764188,-1.213187448,-1.273157413,-1.330613649,-1.370026627,-1.393011075,-1.407619867,-1.41546637,-1.439931348,-1.479733806,-1.514801887,-1.544329648,-1.566500305,-1.589648884,-1.617175689,-1.648905379,-1.691061963,-1.726191758,-1.746509953,-1.757120028,-1.773822928,-1.791016536,-1.808041017,-1.826605291,-1.843752264,-1.872698864,-1.910463046,-1.948107064,-1.975766008,-1.996718228,-2.007866835,-2.015933147,-2.031961693,-2.06114274,-2.089917832,-2.117791203,-2.141490083,-2.159650848,-2.187204615,-2.21994274,-2.24432227,-2.25585552,-2.261629175,-2.272159382,-2.283614404,-2.301176441,-2.317637463,-2.331914733,-2.346702586,-2.361495365,-2.376295384,-2.391104672,-2.40592512,-2.420758494,-2.435606443,-2.450470519,-2.46535219
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),High,95,0,-0.083996232,-0.188537817,-0.288275652,-0.385792722,-0.465251237,-0.539271882,-0.603876758,-0.676051459,-0.753131568,-0.813410234,-0.86668964,-0.917498625,-0.991566035,-1.072115373,-1.164948963,-1.251357784,-1.318493022,-1.389001661,-1.451726733,-1.506221618,-1.57743174,-1.656124367,-1.718562924,-1.806686187,-1.922885025,-2.026619211,-2.109055333,-2.191148178,-2.256260186,-2.297805596,-2.348370955,-2.389090819,-2.429325646,-2.47324076,-2.527808189,-2.590955735,-2.655057529,-2.730047377,-2.801682191,-2.869816485,-2.934797842,-2.983624461,-3.023499337,-3.064545495,-3.104118346,-3.144151216,-3.20538411,-3.267007659,-3.317216816,-3.36826351,-3.428302756,-3.477471914,-3.526448851,-3.574352788,-3.619226497,-3.656922375,-3.696118854,-3.743039636,-3.786786427,-3.830845684,-3.873196558,-3.89933776,-3.924252142,-3.94571932,-3.967711324,-3.987776008,-4.009634314,-4.037304044,-4.064971984,-4.097561811,-4.131238343,-4.164718266,-4.198858563,-4.233035044,-4.267252394,-4.301514992,-4.335826926,-4.370192027,-4.404613902,-4.439095968
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),Median,5,0,-0.024351851,-0.052899364,-0.084323042,-0.11608135,-0.140430744,-0.157242085,-0.172926364,-0.190333222,-0.207018447,-0.225726367,-0.246647375,-0.270098694,-0.294812851,-0.315753046,-0.337000394,-0.362117442,-0.390028022,-0.406346808,-0.416597811,-0.41811301,-0.415441224,-0.418923527,-0.420384126,-0.422956642,-0.433443822,-0.449845615,-0.463798556,-0.476367949,-0.490730077,-0.501875358,-0.503180006,-0.504209866,-0.513911845,-0.522084439,-0.530164609,-0.538820791,-0.553077768,-0.571815184,-0.591588657,-0.6026624,-0.614026189,-0.628845546,-0.638763409,-0.637659409,-0.637493766,-0.646750442,-0.662029054,-0.670406974,-0.67197613,-0.664879575,-0.654955818,-0.651162767,-0.651709032,-0.646153006,-0.642443932,-0.643642478,-0.647933113,-0.646929479,-0.634424989,-0.62172704,-0.621990366,-0.623742211,-0.620694722,-0.618168029,-0.626768314,-0.635813134,-0.633685949,-0.629600458,-0.637294668,-0.649571189,-0.6581013,-0.665976379,-0.673859492,-0.681751666,-0.68965398,-0.697567442,-0.705492993,-0.713431515,-0.72138384,-0.729350754
"Netherlands, The",NL,NLD,Potential National Income Loss from Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),Median,50,0,-0.036408264,-0.078117279,-0.110820512,-0.141122839,-0.167318661,-0.190661322,-0.216212457,-0.239152536,-0.265220282,-0.294452643,-0.31860282,-0.341843189,-0.364582704,-0.391526171,-0.420422011,-0.445729632,-0.467138504,-0.485082852,-0.501245119,-0.51289101,-0.524898408,-0.536652038,-0.551518581,-0.570031267,-0.590874029,-0.619977572,-0.649299965,-0.669452755,-0.681176583,-0.688654026,-0.692352646,-0.702263132,-0.721936982,-0.739973,-0.75495359,-0.766341505,-0.777608687,-0.791560132,-0.807495244,-0.828391537,-0.846538868,-0.857049364,-0.862445148,-0.869984101,-0.878908764,-0.887461141,-0.89696868,-0.905834602,-0.919553934,-0.93878382,-0.958234963,-0.972638474,-0.983450315,-0.987962037,-0.99105584,-0.998937657,-1.013097424,-1.028158655,-1.042389302,-1.054818525,-1.06429723,-1.077690745,-1.094663235,-1.107441375,-1.113248619,-1.116243524,-1.121293241,-1.127303556,-1.135838862,-1.14451369,-1.151889847,-1.159589065,-1.167294087,-1.175006127,-1.18272624,-1.190455408,-1.198194552,-1.205944532,-1.213706157,-1.221480196
